,time,price,text,path,value,group,time1,time2
64,1546209737.085166,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,241.29679989814758,240
65,1546209742.399086,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,246.6107199192047,240
66,1546209742.4684944,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,246.68012833595276,240
67,1546209747.720756,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,251.93238997459412,260
68,1546209753.0686018,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,257.2802357673645,260
69,1546209753.147341,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,257.35897493362427,260
70,1546209753.2392,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,257.4508340358734,260
71,1546209753.3171444,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,257.52877831459045,260
72,1546209758.729006,122,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,262.94063997268677,260
73,1546209764.1415098,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,268.3531436920166,260
74,1546209764.188298,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,268.3999319076538,260
75,1546209764.323499,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,268.53513288497925,260
76,1546209769.618089,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,273.82972288131714,280
77,1546209769.719615,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,273.93124890327454,280
78,1546209775.016402,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,279.22803592681885,280
79,1546209775.092735,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,279.3043689727783,280
80,1546209775.24754,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,279.4591739177704,280
81,1546209780.5626206,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,284.7742545604706,280
82,1546209780.637044,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,284.84867787361145,280
83,1546209780.7427258,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,284.95435976982117,280
84,1546209786.070559,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,290.28219294548035,300
85,1546209786.142441,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,290.3540749549866,300
86,1546209791.4629388,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,295.67457270622253,300
87,1546209798.855036,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,303.0666699409485,300
88,1546209804.1196642,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,308.33129811286926,300
89,1546209809.450134,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,313.6617679595947,320
90,1546209814.7432508,121,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,318.95488476753235,320
91,1546209863.7993221,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,368.01095604896545,360
92,1546209868.8705866,41,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,373.0822205543518,380
93,1546209878.941717,41,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,383.1533508300781,380
94,1546209884.035321,41,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,388.2469549179077,380
95,1546209884.038589,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,388.25022292137146,380
96,1546209884.053605,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,388.26523900032043,380
97,1546209885.856895,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,390.06852889060974,400
98,1546209890.858335,41,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,395.0699689388275,400
99,1546209895.859893,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,400.07152700424194,400
100,1546209895.8609734,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,400.07260727882385,400
101,1546209895.864023,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,400.07565689086914,400
102,1546209900.877475,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,405.0891089439392,400
103,1546209900.880991,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,405.0926249027252,400
104,1546209905.9042358,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,410.1158697605133,420
105,1546209905.907379,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,410.1190128326416,420
106,1546209910.913955,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,415.1255888938904,420
107,1546209916.300122,41,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,420.51175594329834,420
108,1546209921.304713,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,425.5163469314575,420
109,1546209934.31784,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,438.5294740200043,440
110,1546209939.330428,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,443.5420618057251,440
111,1546209944.340893,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,448.5525269508362,440
112,1546209949.3438652,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,453.55549907684326,460
113,1546209954.3467538,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,458.55838775634766,460
114,1546209959.353303,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,463.564936876297,460
115,1546209964.3673332,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,468.5789670944214,460
116,1546209969.3785381,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,473.5901720523834,480
117,1546209974.3912034,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,478.60283732414246,480
118,1546209979.414826,40,('127.0.0.1',/tmp/consumer_ce1342a6c7c2c424307f9da86b481c59_124_1546209493.83449_-1_3_log.csv,124,3,483.62645983695984,480
0,1546209501.185956,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,5.397589921951294,0
1,1546209501.561391,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,5.773025035858154,0
2,1546209508.624254,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,12.835887908935547,20
3,1546209512.632299,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,16.84393286705017,20
4,1546209513.118527,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,17.33016085624695,20
5,1546209513.231364,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,17.442997932434082,20
6,1546209542.315158,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,46.52679181098938,40
7,1546209542.6560981,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,46.86773204803467,40
8,1546209552.8950071,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,57.10664105415344,60
9,1546209552.9871962,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,57.198830127716064,60
10,1546209553.075109,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,57.28674292564392,60
11,1546209558.421199,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,62.6328330039978,60
12,1546209578.074259,103,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,82.28589296340942,80
13,1546209578.130722,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,82.342355966568,80
14,1546209578.189564,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,82.40119791030884,80
15,1546209583.326056,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,87.53768992424011,80
16,1546209588.517343,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,92.72897696495056,100
17,1546209589.326727,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,93.5383608341217,100
18,1546209594.509135,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,98.72076892852783,100
19,1546209599.7561114,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,103.96774530410767,100
20,1546209604.9235132,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,109.13514709472656,100
21,1546209610.0611806,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,114.27281451225281,120
22,1546209615.2240028,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,119.43563675880432,120
23,1546209620.440074,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,124.65170788764954,120
24,1546209630.637789,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,134.84942293167114,140
25,1546209635.8693519,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,140.08098578453064,140
26,1546209641.054451,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,145.2660849094391,140
27,1546209646.2796412,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,150.49127507209778,160
28,1546209651.4659998,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,155.67763376235962,160
29,1546209656.598346,101,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,160.8099799156189,160
30,1546209824.8815732,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,329.0932071208954,320
31,1546209842.003057,42,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,346.2146909236908,340
32,1546209842.005717,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,346.21735095977783,340
33,1546209842.011992,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,346.2236258983612,340
34,1546209863.831573,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,368.0432069301605,360
35,1546209868.9497619,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.16139578819275,380
36,1546209868.9511876,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.1628215312958,380
37,1546209868.952137,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.16377091407776,380
38,1546209868.952897,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.16453099250793,380
39,1546209868.953722,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.1653559207916,380
40,1546209868.955741,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,373.16737484931946,380
41,1546209873.91255,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,378.12418389320374,380
42,1546209873.929455,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,378.14108896255493,380
43,1546209873.930223,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,378.1418569087982,380
44,1546209878.9415119,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,383.1531457901001,380
45,1546209887.705589,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,391.91722297668457,400
46,1546209892.711671,41,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,396.92330503463745,400
47,1546209892.714195,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,396.9258289337158,400
48,1546209897.72474,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,401.9363739490509,400
49,1546209903.412693,41,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,407.6243269443512,400
50,1546209910.9208386,41,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,415.1324725151062,420
51,1546209915.937442,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,420.14907598495483,420
52,1546209920.9554632,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,425.1670970916748,420
53,1546209925.9684658,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,430.18009972572327,440
54,1546209930.992945,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,435.20457887649536,440
55,1546209935.998324,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,440.2099578380585,440
56,1546209941.00618,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,445.21781396865845,440
57,1546209946.0239546,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,450.2355885505676,460
58,1546209954.5552828,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,458.7669167518616,460
59,1546209959.5736034,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,463.7852373123169,460
60,1546209964.5991411,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,468.8107750415802,460
61,1546209969.6252954,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,473.83692932128906,480
62,1546209974.65022,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,478.8618538379669,480
63,1546209979.669324,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,483.88095784187317,480
64,1546209979.6746712,40,('127.0.0.1',/tmp/consumer_cd529cd87600d51379152c7906965554_118_1546209494.247644_-1_2_log.csv,118,2,483.88630509376526,480
0,1546209501.182061,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,5.393694877624512,0
1,1546209506.955081,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,11.166714906692505,20
2,1546209506.982784,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,11.194417953491211,20
3,1546209507.7498481,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,11.961482048034668,20
4,1546209508.349201,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,12.560834884643555,20
5,1546209508.625101,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,12.836735010147095,20
6,1546209512.625109,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,16.836742877960205,20
7,1546209512.639817,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,16.85145092010498,20
8,1546209512.642663,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,16.854296922683716,20
9,1546209513.118539,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,17.330173015594482,20
10,1546209513.231701,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,17.443334817886353,20
11,1546209513.5931034,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,17.804737329483032,20
12,1546209513.604765,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,17.816398859024048,20
13,1546209518.779234,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,22.990867853164673,20
14,1546209519.28704,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,23.498673915863037,20
15,1546209520.399153,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,24.61078691482544,20
16,1546209520.430172,101,('127.0.0.1',/tmp/consumer_bc756ed3ac9bb6dc5d604f693fa33f2b_134_1546209494.5894358_-1_3_log.csv,134,3,24.64180588722229,20
