1546209501.1884842,101,('127.0.0.1', 54561),
1546209501.559733,101,('127.0.0.1', 54625),
1546209517.16153,101,('127.0.0.1', 54787),
1546209517.631127,101,('127.0.0.1', 55202),
1546209518.778751,101,('127.0.0.1', 55020),
1546209519.287092,101,('127.0.0.1', 55382),
1546209542.3152761,101,('127.0.0.1', 54970),
1546209547.763556,101,('127.0.0.1', 56079),
1546209547.853931,101,('127.0.0.1', 57173),
1546209547.921254,101,('127.0.0.1', 56569),
1546209547.9613829,101,('127.0.0.1', 57020),
1546209548.018996,101,('127.0.0.1', 55143),
1546209553.2023969,102,('127.0.0.1', 55626),
1546209553.308751,101,('127.0.0.1', 56178),
1546209553.388103,101,('127.0.0.1', 55374),
1546209553.494522,101,('127.0.0.1', 56408),
1546209558.026057,101,('127.0.0.1', 56180),
1546209558.112302,101,('127.0.0.1', 56593),
1546209558.192945,101,('127.0.0.1', 55673),
1546209563.485417,101,('127.0.0.1', 54736),
1546209563.538125,101,('127.0.0.1', 56268),
1546209563.650176,101,('127.0.0.1', 55871),
1546209567.7004611,101,('127.0.0.1', 55790),
1546209572.869987,102,('127.0.0.1', 55372),
1546209578.074429,101,('127.0.0.1', 55258),
1546209578.130502,101,('127.0.0.1', 56484),
1546209583.325832,101,('127.0.0.1', 55010),
1546209589.081454,101,('127.0.0.1', 55737),
1546209589.157395,101,('127.0.0.1', 56391),
1546209589.206582,101,('127.0.0.1', 55123),
1546209589.325451,101,('127.0.0.1', 56861),
1546209589.383189,101,('127.0.0.1', 55831),
1546209594.555382,101,('127.0.0.1', 55458),
1546209594.604149,101,('127.0.0.1', 56637),
1546209594.6586618,101,('127.0.0.1', 56261),
1546209599.806837,101,('127.0.0.1', 55347),
1546209599.857683,101,('127.0.0.1', 55547),
1546209604.988703,101,('127.0.0.1', 54859),
1546209610.1786659,101,('127.0.0.1', 56346),
1546209615.8048131,101,('127.0.0.1', 56468),
1546209620.951414,101,('127.0.0.1', 56180),
1546209626.087602,101,('127.0.0.1', 55123),
1546209631.211689,101,('127.0.0.1', 54921),
1546209636.370445,101,('127.0.0.1', 56416),
1546209641.532625,101,('127.0.0.1', 56079),
1546209646.686456,101,('127.0.0.1', 54607),
1546209651.825088,101,('127.0.0.1', 54622),
1546209651.865219,101,('127.0.0.1', 56651),
1546209657.01383,101,('127.0.0.1', 56571),
1546209827.057377,40,('127.0.0.1', 60340),
1546209835.9555042,40,('127.0.0.1', 60733),
1546209835.956959,40,('127.0.0.1', 60810),
1546209835.961483,40,('127.0.0.1', 61169),
1546209835.9626439,40,('127.0.0.1', 60691),
1546209835.964876,40,('127.0.0.1', 60649),
1546209842.386057,40,('127.0.0.1', 61592),
1546209849.139301,41,('127.0.0.1', 60378),
1546209850.801601,40,('127.0.0.1', 61430),
1546209863.8334248,40,('127.0.0.1', 61629),
1546209873.384379,41,('127.0.0.1', 60787),
1546209873.4062028,40,('127.0.0.1', 62720),
1546209873.406941,40,('127.0.0.1', 62116),
1546209887.694983,41,('127.0.0.1', 63066),
1546209887.698564,40,('127.0.0.1', 62260),
1546209887.6997929,40,('127.0.0.1', 62910),
1546209887.702113,40,('127.0.0.1', 61762),
1546209887.7140312,40,('127.0.0.1', 62486),
1546209892.724813,40,('127.0.0.1', 63086),
1546209897.728095,40,('127.0.0.1', 60641),
1546209897.73003,40,('127.0.0.1', 62406),
1546209902.740601,41,('127.0.0.1', 61574),
1546209910.874893,40,('127.0.0.1', 61540),
1546209914.3443332,40,('127.0.0.1', 62698),
1546209914.350971,40,('127.0.0.1', 63290),
1546209914.368457,40,('127.0.0.1', 62186),
1546209914.369109,40,('127.0.0.1', 62959),
1546209914.370134,40,('127.0.0.1', 62292),
1546209919.376619,40,('127.0.0.1', 60470),
1546209924.386095,40,('127.0.0.1', 60765),
1546209929.396136,40,('127.0.0.1', 60952),
1546209934.430529,40,('127.0.0.1', 61678),
1546209939.454443,40,('127.0.0.1', 62873),
1546209944.504368,40,('127.0.0.1', 60999),
1546209949.53322,40,('127.0.0.1', 61272),
1546209954.5530298,40,('127.0.0.1', 60405),
1546209959.575349,40,('127.0.0.1', 61918),
1546209968.775295,40,('127.0.0.1', 62990),
1546209973.820173,40,('127.0.0.1', 62049),
1546209978.849071,40,('127.0.0.1', 62100),
