1546209506.955334,101,('127.0.0.1', 54546),
1546209518.648984,101,('127.0.0.1', 55312),
1546209518.770504,101,('127.0.0.1', 54917),
1546209519.2885141,101,('127.0.0.1', 55131),
1546209544.746837,101,('127.0.0.1', 55095),
1546209547.702144,101,('127.0.0.1', 55650),
1546209547.8503869,101,('127.0.0.1', 57141),
1546209553.06512,102,('127.0.0.1', 55016),
1546209553.205503,101,('127.0.0.1', 56326),
1546209553.306453,101,('127.0.0.1', 56147),
1546209553.385447,101,('127.0.0.1', 56960),
1546209557.626391,101,('127.0.0.1', 55949),
1546209557.793269,101,('127.0.0.1', 57079),
1546209562.9819899,101,('127.0.0.1', 54533),
1546209563.0209029,101,('127.0.0.1', 56766),
1546209568.1764102,102,('127.0.0.1', 55315),
1546209568.226166,101,('127.0.0.1', 57081),
1546209568.2721841,101,('127.0.0.1', 55908),
1546209568.31633,101,('127.0.0.1', 55637),
1546209576.209005,102,('127.0.0.1', 54859),
1546209576.24637,101,('127.0.0.1', 55065),
1546209578.807816,101,('127.0.0.1', 57034),
1546209588.9493608,104,('127.0.0.1', 56326),
1546209594.053484,101,('127.0.0.1', 54906),
1546209594.116447,101,('127.0.0.1', 55800),
1546209599.281246,101,('127.0.0.1', 55404),
1546209608.285231,101,('127.0.0.1', 56455),
1546209614.69906,101,('127.0.0.1', 54802),
1546209619.862366,101,('127.0.0.1', 54993),
1546209619.976554,101,('127.0.0.1', 56561),
1546209625.129855,101,('127.0.0.1', 55374),
1546209630.296333,101,('127.0.0.1', 56520),
1546209636.066004,101,('127.0.0.1', 56214),
1546209641.211203,101,('127.0.0.1', 56972),
1546209656.4582589,101,('127.0.0.1', 54346),
1546209863.985801,40,('127.0.0.1', 62275),
1546209868.904206,40,('127.0.0.1', 63043),
1546209873.9128242,42,('127.0.0.1', 61987),
1546209873.914647,40,('127.0.0.1', 62732),
1546209878.9425092,40,('127.0.0.1', 60680),
1546209878.960738,40,('127.0.0.1', 62077),
1546209881.9981089,40,('127.0.0.1', 61811),
1546209882.016804,40,('127.0.0.1', 62161),
1546209882.017746,40,('127.0.0.1', 62248),
1546209887.0190039,40,('127.0.0.1', 61230),
1546209889.177137,40,('127.0.0.1', 62141),
1546209889.178308,40,('127.0.0.1', 62919),
1546209894.208152,40,('127.0.0.1', 61216),
1546209899.226363,40,('127.0.0.1', 62501),
1546209904.2933261,40,('127.0.0.1', 60843),
1546209909.307186,42,('127.0.0.1', 63230),
1546209914.329261,40,('127.0.0.1', 61669),
1546209923.836503,40,('127.0.0.1', 60474),
1546209936.3525481,40,('127.0.0.1', 61684),
1546209941.365083,40,('127.0.0.1', 62774),
1546209946.3715909,40,('127.0.0.1', 60629),
1546209951.381173,41,('127.0.0.1', 63054),
1546209956.40037,40,('127.0.0.1', 61856),
1546209961.41791,40,('127.0.0.1', 60810),
1546209966.4342132,40,('127.0.0.1', 62861),
1546209971.446239,40,('127.0.0.1', 60821),
1546209976.461761,40,('127.0.0.1', 60867),
