1546209835.958258,40,('127.0.0.1', 60839),
1546209835.962511,40,('127.0.0.1', 60950),
1546209835.965552,40,('127.0.0.1', 60890),
1546209835.972699,40,('127.0.0.1', 61075),
1546209835.974752,40,('127.0.0.1', 60494),
1546209836.333507,40,('127.0.0.1', 61205),
1546209836.339276,40,('127.0.0.1', 60989),
1546209837.089288,40,('127.0.0.1', 60405),
1546209873.3840342,44,('127.0.0.1', 60426),
1546209873.397761,40,('127.0.0.1', 62791),
1546209873.400054,40,('127.0.0.1', 61305),
1546209873.40199,40,('127.0.0.1', 62171),
1546209873.403274,40,('127.0.0.1', 62811),
1546209873.405047,40,('127.0.0.1', 61476),
1546209878.410235,40,('127.0.0.1', 61574),
1546209878.427398,40,('127.0.0.1', 61532),
1546209878.429554,40,('127.0.0.1', 61740),
1546209880.834652,40,('127.0.0.1', 62219),
1546209880.83535,40,('127.0.0.1', 62869),
1546209885.840399,40,('127.0.0.1', 60825),
1546209890.842226,40,('127.0.0.1', 61067),
1546209890.8442729,40,('127.0.0.1', 62278),
1546209890.8451142,40,('127.0.0.1', 61770),
1546209890.853739,40,('127.0.0.1', 63169),
1546209895.854605,42,('127.0.0.1', 60812),
1546209900.856471,40,('127.0.0.1', 61645),
1546209900.857713,40,('127.0.0.1', 62298),
1546209905.8603678,40,('127.0.0.1', 61255),
1546209905.8630478,40,('127.0.0.1', 62392),
1546209905.864019,40,('127.0.0.1', 62675),
1546209910.87499,40,('127.0.0.1', 62228),
1546209915.898844,40,('127.0.0.1', 63155),
1546209923.547311,40,('127.0.0.1', 62942),
1546209928.5589728,40,('127.0.0.1', 62585),
1546209933.597663,40,('127.0.0.1', 62426),
1546209938.615011,41,('127.0.0.1', 61550),
1546209943.6246982,40,('127.0.0.1', 62188),
1546209948.648505,40,('127.0.0.1', 60424),
1546209953.7149901,40,('127.0.0.1', 61228),
1546209953.7174022,40,('127.0.0.1', 61698),
1546209953.718564,40,('127.0.0.1', 63163),
1546209958.721764,40,('127.0.0.1', 61825),
1546209963.7433631,40,('127.0.0.1', 61574),
1546209968.7801468,40,('127.0.0.1', 62262),
1546209978.8414679,41,('127.0.0.1', 62452),
