,time,price,hash,spot,value,delta
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_54681_1546209501.0363379_log.csv,119,18
0,55.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_56972_1546209537.94198_log.csv,110,9
1,55.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_54997_1546209506.100615_log.csv,117,16
0,55.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_56735_1546209533.989299_log.csv,127,26
2,55.0,102,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_54460_1546209498.32001_log.csv,127,25
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56826_1546209535.429046_log.csv,119,18
0,55.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_56186_1546209524.443897_log.csv,127,26
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56017_1546209521.553492_log.csv,119,18
1,55.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55609_1546209515.3904278_log.csv,102,1
1,55.0,103,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_54961_1546209505.691339_log.csv,110,7
1,55.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54906_1546209504.465173_log.csv,112,11
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56367_1546209527.013192_log.csv,119,18
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_55887_1546209519.632171_log.csv,119,18
1,55.0,102,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55833_1546209518.7456388_log.csv,117,15
1,55.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_55279_1546209510.085779_log.csv,121,20
0,55.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56741_1546209534.0941398_log.csv,119,18
2,56.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_54446_1546209498.075449_log.csv,137,36
2,56.0,102,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55359_1546209511.188549_log.csv,117,15
1,56.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_54871_1546209504.226232_log.csv,126,25
1,56.0,101,2c867decd3244f74348c070117b26f31,/tmp/spot101_55554_1546209514.469463_log.csv,128,27
2,56.0,102,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_54607_1546209500.13467_log.csv,105,3
0,56.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55643_1546209515.999779_log.csv,127,26
1,56.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_55126_1546209508.173991_log.csv,134,33
1,56.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_54972_1546209505.905741_log.csv,121,20
1,56.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56077_1546209522.9631622_log.csv,114,13
0,56.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55652_1546209516.243582_log.csv,127,26
1,56.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55215_1546209509.3112729_log.csv,120,19
2,56.0,102,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_54356_1546209496.5390809_log.csv,103,1
0,56.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_57004_1546209538.7561579_log.csv,126,25
1,56.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55121_1546209508.124935_log.csv,130,29
1,56.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_54893_1546209504.4548428_log.csv,101,0
1,56.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_55129_1546209508.1978009_log.csv,112,11
2,56.0,103,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_54584_1546209499.7334578_log.csv,136,33
2,56.0,103,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54454_1546209498.158866_log.csv,112,9
1,56.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56001_1546209521.394342_log.csv,113,12
1,56.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_54862_1546209504.1417222_log.csv,134,33
2,56.0,102,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_54436_1546209498.018134_log.csv,136,34
1,56.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_54864_1546209504.143171_log.csv,107,6
1,56.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55216_1546209509.311292_log.csv,140,39
1,56.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_54991_1546209506.0465531_log.csv,130,29
1,56.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_56083_1546209523.054156_log.csv,132,31
1,57.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_54635_1546209500.587111_log.csv,126,25
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55036_1546209506.6945522_log.csv,139,38
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_54669_1546209500.9571898_log.csv,140,39
1,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_55038_1546209506.707475_log.csv,118,17
1,57.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56126_1546209523.438236_log.csv,101,0
1,57.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_54782_1546209502.8148952_log.csv,116,15
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55127_1546209508.1739929_log.csv,139,38
1,57.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_54667_1546209500.953356_log.csv,105,4
0,57.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_56326_1546209526.3770041_log.csv,120,19
1,57.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56012_1546209521.550615_log.csv,114,13
1,57.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55749_1546209517.681094_log.csv,130,29
0,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_54919_1546209504.9472132_log.csv,127,26
1,57.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_55103_1546209507.831756_log.csv,112,11
2,57.0,102,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_54760_1546209502.438784_log.csv,116,14
1,57.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_55945_1546209520.627562_log.csv,123,22
0,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_56851_1546209535.745354_log.csv,127,26
1,57.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_54876_1546209504.3066869_log.csv,116,15
1,57.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_54704_1546209501.4105768_log.csv,116,15
1,57.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_54837_1546209503.5282078_log.csv,101,0
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55551_1546209514.398815_log.csv,140,39
1,57.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55794_1546209518.3626418_log.csv,102,1
0,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55422_1546209512.135734_log.csv,139,38
1,57.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55264_1546209509.963606_log.csv,101,0
0,57.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_55957_1546209520.677227_log.csv,107,6
1,57.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_54707_1546209501.531251_log.csv,105,4
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55415_1546209512.1018271_log.csv,113,12
1,57.0,102,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55016_1546209506.4014752_log.csv,120,18
1,57.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_54889_1546209504.453287_log.csv,125,24
1,57.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_55624_1546209515.742379_log.csv,105,4
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55446_1546209512.562402_log.csv,140,39
1,57.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55324_1546209510.6759171_log.csv,125,24
1,57.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55346_1546209510.9722261_log.csv,130,29
0,57.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_57280_1546209541.392371_log.csv,105,4
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55174_1546209508.832601_log.csv,113,12
1,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_54800_1546209503.0104399_log.csv,127,26
0,57.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_54849_1546209503.927765_log.csv,107,6
0,57.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_54895_1546209504.4569879_log.csv,130,29
0,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55891_1546209519.636737_log.csv,137,36
0,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_56835_1546209535.4433038_log.csv,137,36
1,57.0,102,a9973ac141936003c5fc4313517be44a,/tmp/spot101_54693_1546209501.206481_log.csv,106,4
0,57.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_55164_1546209508.61868_log.csv,122,21
1,57.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55398_1546209511.893294_log.csv,117,16
1,57.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55943_1546209520.6255412_log.csv,101,0
0,57.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_54886_1546209504.452615_log.csv,114,13
0,57.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_56024_1546209521.823627_log.csv,107,6
1,57.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_54921_1546209504.9509912_log.csv,102,1
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55254_1546209509.7797801_log.csv,139,38
1,57.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_54970_1546209505.739527_log.csv,103,2
1,57.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_56782_1546209534.7456388_log.csv,125,24
1,57.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55075_1546209507.6227462_log.csv,117,16
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55288_1546209510.2150452_log.csv,139,38
1,57.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56516_1546209530.432394_log.csv,114,13
1,57.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_55825_1546209518.6172469_log.csv,112,11
0,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56174_1546209524.2877572_log.csv,113,12
0,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_55635_1546209515.947042_log.csv,118,17
0,57.0,101,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_56192_1546209524.4513888_log.csv,136,35
1,57.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_54822_1546209503.3396091_log.csv,119,18
0,57.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_55170_1546209508.697904_log.csv,107,6
0,57.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_56167_1546209524.121092_log.csv,135,34
1,57.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55322_1546209510.55019_log.csv,117,16
1,57.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_55005_1546209506.20601_log.csv,111,10
1,57.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_54748_1546209502.2664928_log.csv,119,18
1,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_55298_1546209510.347287_log.csv,118,17
1,57.0,101,ef0aaba733310d7f9066e4fa790d02f3,/tmp/spot101_55010_1546209506.332405_log.csv,129,28
1,57.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_54887_1546209504.45262_log.csv,134,33
1,57.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_56026_1546209521.834423_log.csv,125,24
1,57.0,101,ce1342a6c7c2c424307f9da86b481c59,/tmp/spot101_55162_1546209508.578885_log.csv,124,23
0,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_57154_1546209540.709315_log.csv,137,36
0,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_55448_1546209512.593497_log.csv,118,17
1,57.0,101,ef0aaba733310d7f9066e4fa790d02f3,/tmp/spot101_55538_1546209514.1410859_log.csv,129,28
0,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55406_1546209511.992956_log.csv,127,26
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_54940_1546209505.096294_log.csv,113,12
1,57.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_54989_1546209506.043089_log.csv,126,25
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55572_1546209514.777408_log.csv,139,38
0,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56410_1546209528.2118652_log.csv,113,12
2,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_54625_1546209500.3033128_log.csv,118,17
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_57008_1546209538.8608608_log.csv,140,39
1,57.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55472_1546209512.992142_log.csv,103,2
1,57.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_55916_1546209520.028642_log.csv,123,22
0,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55474_1546209513.070645_log.csv,137,36
1,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_54778_1546209502.7715771_log.csv,118,17
1,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55355_1546209511.107074_log.csv,137,36
1,57.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_54874_1546209504.256672_log.csv,123,22
0,57.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_56071_1546209522.695403_log.csv,108,7
1,57.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55707_1546209517.010611_log.csv,110,9
1,57.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_54985_1546209506.042611_log.csv,130,29
1,57.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56578_1546209531.755002_log.csv,114,13
1,57.0,102,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55626_1546209515.753834_log.csv,103,1
1,57.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_54976_1546209505.906968_log.csv,103,2
1,57.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55117_1546209508.071258_log.csv,130,29
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55566_1546209514.5864692_log.csv,140,39
2,57.0,102,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54452_1546209498.157711_log.csv,112,10
0,57.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_55842_1546209518.986783_log.csv,105,4
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56559_1546209531.298082_log.csv,113,12
1,57.0,101,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_55296_1546209510.3466828_log.csv,136,35
1,57.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55654_1546209516.283031_log.csv,102,1
1,57.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_54632_1546209500.4319732_log.csv,118,17
1,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55431_1546209512.421715_log.csv,137,36
0,57.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_56514_1546209530.29167_log.csv,115,14
0,57.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55228_1546209509.4233978_log.csv,137,36
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56273_1546209525.797921_log.csv,113,12
1,57.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56472_1546209529.4870179_log.csv,113,12
1,57.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55581_1546209514.8342159_log.csv,116,15
0,57.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_57028_1546209539.152245_log.csv,126,25
1,57.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_55107_1546209507.8454342_log.csv,134,33
1,57.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_56970_1546209537.941547_log.csv,140,39
0,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_56055_1546209522.524204_log.csv,127,26
0,57.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55008_1546209506.303864_log.csv,127,26
1,57.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54816_1546209503.280142_log.csv,112,11
1,57.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55196_1546209509.025357_log.csv,139,38
0,57.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_55210_1546209509.180416_log.csv,114,13
1,57.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55527_1546209514.090699_log.csv,110,9
0,58.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55374_1546209511.439266_log.csv,103,2
0,58.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_57179_1546209540.918485_log.csv,105,4
0,58.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_57305_1546209541.45821_log.csv,114,13
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56384_1546209527.4251509_log.csv,101,0
0,58.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_56408_1546209528.2073128_log.csv,103,2
0,58.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55062_1546209507.2019641_log.csv,140,39
1,58.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56520_1546209530.436859_log.csv,139,38
0,58.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55969_1546209520.841113_log.csv,110,9
0,58.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55278_1546209510.085705_log.csv,140,39
0,58.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55200_1546209509.0654132_log.csv,113,12
0,58.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_57177_1546209540.844172_log.csv,113,12
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55934_1546209520.328098_log.csv,101,0
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_57204_1546209541.049553_log.csv,102,1
0,58.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_56178_1546209524.3143392_log.csv,103,2
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56985_1546209538.2109382_log.csv,101,0
0,58.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_55568_1546209514.671027_log.csv,114,13
0,58.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56045_1546209522.32053_log.csv,113,12
2,58.0,102,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_54866_1546209504.146105_log.csv,111,9
1,58.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56365_1546209527.011084_log.csv,139,38
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_57319_1546209541.481204_log.csv,102,1
0,58.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_56836_1546209535.443512_log.csv,111,10
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55641_1546209515.990648_log.csv,101,0
0,58.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_56287_1546209526.0506299_log.csv,110,9
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_56114_1546209523.27204_log.csv,102,1
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_57226_1546209541.2702432_log.csv,101,0
0,58.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_54911_1546209504.6014311_log.csv,110,9
0,58.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55511_1546209513.868203_log.csv,125,24
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56283_1546209525.99051_log.csv,101,0
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55154_1546209508.461836_log.csv,102,1
0,58.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55353_1546209511.10555_log.csv,116,15
1,58.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55910_1546209519.7633128_log.csv,139,38
0,58.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_55499_1546209513.456543_log.csv,111,10
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56762_1546209534.3942971_log.csv,101,0
0,58.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_56960_1546209537.798079_log.csv,120,19
1,58.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56043_1546209522.319786_log.csv,139,38
0,58.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_56436_1546209528.835094_log.csv,110,9
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56398_1546209527.9034472_log.csv,101,0
0,58.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_56147_1546209523.897026_log.csv,120,19
1,58.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55932_1546209520.182374_log.csv,125,24
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55858_1546209519.242517_log.csv,102,1
1,58.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55779_1546209518.116406_log.csv,125,24
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56830_1546209535.4398432_log.csv,101,0
0,58.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_56239_1546209525.3275871_log.csv,111,10
0,58.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_56518_1546209530.433443_log.csv,102,1
0,58.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55452_1546209512.73549_log.csv,113,12
1,58.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56423_1546209528.626485_log.csv,139,38
0,58.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_57112_1546209540.411934_log.csv,111,10
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56760_1546209534.386296_log.csv,101,0
0,58.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_55558_1546209514.507391_log.csv,111,10
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56635_1546209532.423496_log.csv,101,0
0,58.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55802_1546209518.467903_log.csv,110,9
0,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56130_1546209523.4404259_log.csv,101,0
0,58.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_56279_1546209525.975487_log.csv,140,39
0,58.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_56686_1546209533.321782_log.csv,140,39
2,58.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_54406_1546209497.424886_log.csv,101,0
1,59.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55095_1546209507.82755_log.csv,120,19
1,59.0,101,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_54717_1546209501.772193_log.csv,136,35
1,59.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55315_1546209510.474358_log.csv,110,9
1,59.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_54744_1546209502.0609589_log.csv,110,9
1,59.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55818_1546209518.5249321_log.csv,110,9
1,60.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_54732_1546209501.913236_log.csv,127,26
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_56281_1546209525.986193_log.csv,117,16
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_56768_1546209534.551778_log.csv,117,16
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_54978_1546209505.912064_log.csv,117,16
0,60.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_56797_1546209535.06595_log.csv,112,11
1,60.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55238_1546209509.5587342_log.csv,125,24
0,60.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_56041_1546209522.316415_log.csv,134,33
0,60.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_54859_1546209504.086817_log.csv,122,21
0,60.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_55862_1546209519.24879_log.csv,134,33
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_56553_1546209531.192353_log.csv,117,16
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_57000_1546209538.75018_log.csv,117,16
0,60.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54944_1546209505.159701_log.csv,112,11
1,60.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55713_1546209517.141631_log.csv,110,9
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55844_1546209519.025142_log.csv,117,16
0,60.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_56592_1546209531.837332_log.csv,134,33
1,60.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_55493_1546209513.3929842_log.csv,117,16
0,60.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_55545_1546209514.2688582_log.csv,122,21
0,60.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_55458_1546209512.799681_log.csv,112,11
0,60.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_54845_1546209503.798968_log.csv,123,22
1,60.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55675_1546209516.619273_log.csv,127,26
1,60.0,102,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55198_1546209509.0633862_log.csv,113,11
1,60.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_54828_1546209503.43847_log.csv,110,9
