1543947166.907083,34,('127.0.0.1', 64062),
1543947171.928919,34,('127.0.0.1', 64019),
1543947196.980413,34,('127.0.0.1', 64077),
1543947212.867358,34,('127.0.0.1', 64074),
1543947247.97337,34,('127.0.0.1', 64031),
1543947262.978806,34,('127.0.0.1', 64077),
1543947267.988033,34,('127.0.0.1', 64057),
1543947273.926734,34,('127.0.0.1', 64065),
1543947278.9714,34,('127.0.0.1', 64026),
1543947288.026904,34,('127.0.0.1', 64057),
1543947293.035777,34,('127.0.0.1', 64062),
1543947303.086346,34,('127.0.0.1', 64031),
1543947309.9591439,34,('127.0.0.1', 64065),
1543947328.646849,34,('127.0.0.1', 64077),
1543947333.666326,34,('127.0.0.1', 64026),
1543947338.675203,34,('127.0.0.1', 64074),
1543947349.485641,34,('127.0.0.1', 64019),
1543947370.15235,34,('127.0.0.1', 64077),
1543947375.1605241,34,('127.0.0.1', 64065),
1543947389.230564,33,('127.0.0.1', 64074),
1543947395.204949,34,('127.0.0.1', 64062),
1543947400.213978,34,('127.0.0.1', 64065),
1543947405.228844,34,('127.0.0.1', 64077),
1543947435.28032,34,('127.0.0.1', 64065),
1543947445.2958112,34,('127.0.0.1', 64077),
1543947450.308326,34,('127.0.0.1', 64074),
1543947455.3167639,34,('127.0.0.1', 64057),
1543947510.458517,34,('127.0.0.1', 64065),
1543947520.571668,34,('127.0.0.1', 64019),
1543947525.57627,34,('127.0.0.1', 64062),
1543947530.7886982,34,('127.0.0.1', 64026),
1543947540.844448,34,('127.0.0.1', 64062),
1543947555.625501,34,('127.0.0.1', 64077),
1543947560.867031,34,('127.0.0.1', 64019),
1543947565.869805,34,('127.0.0.1', 64080),
1543947576.9172769,34,('127.0.0.1', 64062),
1543947581.9323971,34,('127.0.0.1', 64023),
1543947596.1112041,34,('127.0.0.1', 64077),
1543947601.9749272,34,('127.0.0.1', 64057),
1543947622.006293,33,('127.0.0.1', 64031),
1543947642.041898,34,('127.0.0.1', 64065),
1543947647.054961,34,('127.0.0.1', 64026),
1543947652.062078,34,('127.0.0.1', 64077),
1543947667.125532,34,('127.0.0.1', 64057),
1543947687.157563,34,('127.0.0.1', 64065),
1543947697.9562292,33,('127.0.0.1', 64026),
1543947702.962316,34,('127.0.0.1', 64057),
1543947732.231771,34,('127.0.0.1', 64065),
1543947742.4546402,34,('127.0.0.1', 64026),
1543947762.4483469,34,('127.0.0.1', 64065),
1543947767.455808,33,('127.0.0.1', 64023),
