1543947141.907979,31,('127.0.0.1', 64080),
1543947147.00257,33,('127.0.0.1', 64077),
1543947248.097274,33,('127.0.0.1', 64077),
1543947323.94639,33,('127.0.0.1', 64080),
1543947405.228649,33,('127.0.0.1', 64080),
1543947490.58082,33,('127.0.0.1', 64080),
1543947712.342571,33,('127.0.0.1', 64080),
1543948241.9772842,33,('127.0.0.1', 64057),
1543948373.010216,33,('127.0.0.1', 64062),
1543948594.1141381,32,('127.0.0.1', 64057),
1543948992.048149,33,('127.0.0.1', 64026),
1543949194.256002,33,('127.0.0.1', 64080),
1543949236.368413,33,('127.0.0.1', 64074),
1543949285.388095,33,('127.0.0.1', 64057),
1543949505.9778152,33,('127.0.0.1', 64080),
1543949531.31043,33,('127.0.0.1', 64057),
1543949572.197078,33,('127.0.0.1', 64062),
1543949976.523349,33,('127.0.0.1', 64019),
1543949991.876833,33,('127.0.0.1', 64080),
1543950092.263531,33,('127.0.0.1', 64077),
1543950112.086391,33,('127.0.0.1', 64065),
1543950328.578608,32,('127.0.0.1', 64077),
1543950363.385157,33,('127.0.0.1', 64080),
1543950414.432595,33,('127.0.0.1', 64031),
1543950565.3303292,33,('127.0.0.1', 64031),
1543950594.6203918,33,('127.0.0.1', 64023),
1543950599.628483,33,('127.0.0.1', 64077),
