1545753001.594662,50,af9495c6d5dff14eb92e518c922b6e7a,1545753006.606698
1545753022.613857,46,a39e7368b66dd98625a487b2aa8155ab,1545753027.624563
1545753043.868782,45,48b1af504f0f62036cd3efeb21d88fc6,1545753048.884368
1545753064.884264,43,745cd73de3f7a895a47c39ffae4b19d0,1545753069.897481
1545753084.6561658,43,7bba6597794789b9d2093a4b2d93c47f,1545753089.658195
1545753103.615641,42,f9f00bc8e0271911e5d59e2270948f92,1545753108.62564
1545753124.613135,41,31af864d7cf639a356c178a9f5ae8316,1545753129.626552
1545753145.2929542,41,f11a04cfd24f7cf21a46bece16bf3f5f,1545753150.3014479
1545753165.6993742,40,48e0923eb892c10285d42662247f1212,1545753170.709215
1545753184.360783,38,d16f2347d7d7ecccdb54f6e37513a9a0,1545753189.3721972
1545753204.736466,37,ca2e568654b2f73cd49c128288b33171,1545753209.748051
1545753225.161967,36,2bff7227cf277114a661916967785416,1545753230.17099
1545753243.350415,34,1e6552c974c23f04feb64acd59658700,1545753248.357016
1545753264.0855181,33,9dcfcdf1ef5d2cc6706ccfb283164fbf,1545753269.0927281
1545753281.69046,30,b22993f206c700262bbcf08de4219078,1545753286.700402
1545753299.959528,30,0e9091ba791279b049ab71f865fde4ae,1545753304.972759
1545753318.1881752,28,50ace017864a83ba4a1efa16853ce690,1545753323.1959522
1545753338.057683,27,1f66ebf50a70ac4035fd34c40acd2d8f,1545753343.073277
1545753354.792738,25,07034d31b80643becb4d441f25437200,1545753359.800813
1545753371.570715,23,e5aa09e848d41fb6ae738556361735d0,1545753376.586901
1545753388.1527529,22,0751dff0868eec5240af7a10ffe416d9,1545753393.166601
1545753404.558317,22,34cacae10e1db9fe9cf2c476ae73238d,1545753409.567443
1545753422.6262789,21,b88fad1fca7d7a7a8e3f0ee327feef9b,1545753427.640176
1545753438.628118,19,17937393cb80398c4056232b0eb55ad7,1545753443.642856
1545753454.473691,17,8848ad2278fdd57b1bc327446949b403,1545753459.49055
1545753470.117826,16,f712b5bf8ed6169a275a3e7adec5b981,1545753475.135696
1545753485.664347,16,f0dd455e6fadbd44f3c48597944f9101,1545753490.680444
1545753501.1670458,15,fd90f382c81ebe8b5c97e25c703c51c4,1545753506.174467
1545753516.916279,15,9c3f4845f091b6637b6ad936a723c37f,1545753521.92935
1545753532.399911,13,2ccfc15eb33ba4f4da9706b0955ce7bd,1545753537.414152
1545753547.650608,11,77f6dc81cc519db82ad2cdc5371477fa,1545753552.658208
1545753562.8406248,10,77f6dc81cc519db82ad2cdc5371477fa,1545753567.849508
1545753577.9262788,8,451a6d6b3304c30712c84a1e73032459,1545753582.9401999
1545753593.018995,7,ce17cecc99b5c00c28e8b34e03ce361e,1545753598.026706
1545753608.087007,6,2aa6c2fc87313dde7475919c3404b6a0,1545753613.1027179
1545753623.151855,5,e2b06203e3643beb8c9b8a27a6c5ee46,1545753628.161429
