1545501516.555357,98,3384ec8883e641f83337278229048bbd,1545501576.6376278
1545501581.6616352,99,3c5f23a658328231353c8c677f8e710e,1545501641.7238028
1545501646.751764,99,3c5f23a658328231353c8c677f8e710e,1545501706.828641
1545501726.9974651,99,3c5f23a658328231353c8c677f8e710e,1545501787.0842628
1545501792.121388,99,3c5f23a658328231353c8c677f8e710e,1545501852.1997728
1545501857.226773,99,3c5f23a658328231353c8c677f8e710e,1545501917.309577
1545501922.343046,99,3c5f23a658328231353c8c677f8e710e,1545501982.413398
1545501987.440346,99,3c5f23a658328231353c8c677f8e710e,1545502047.530088
1545502052.5705652,99,3c5f23a658328231353c8c677f8e710e,1545502112.659171
1545502117.6789892,99,3c5f23a658328231353c8c677f8e710e,1545502177.927556
1545502182.970036,99,3c5f23a658328231353c8c677f8e710e,1545502243.247452
1545502248.278037,99,3c5f23a658328231353c8c677f8e710e,1545502308.562231
1545502313.587348,99,3c5f23a658328231353c8c677f8e710e,1545502373.775357
1545502378.810387,99,3c5f23a658328231353c8c677f8e710e,1545502439.066679
1545502444.085608,99,3c5f23a658328231353c8c677f8e710e,1545502504.373961
1545502509.405428,99,3c5f23a658328231353c8c677f8e710e,1545502569.714813
1545502574.7411919,99,3c5f23a658328231353c8c677f8e710e,1545502635.0332868
1545502640.064995,99,3c5f23a658328231353c8c677f8e710e,1545502700.362462
1545502705.3960981,99,3c5f23a658328231353c8c677f8e710e,1545502765.661358
1545502770.689725,99,3c5f23a658328231353c8c677f8e710e,1545502830.95755
1545502835.985238,99,3c5f23a658328231353c8c677f8e710e,1545502896.205298
1545502901.2230668,99,3c5f23a658328231353c8c677f8e710e,1545502961.4998882
1545502966.5441248,99,3c5f23a658328231353c8c677f8e710e,1545503026.80017
1545503031.844079,99,3c5f23a658328231353c8c677f8e710e,1545503092.034189
1545503097.051808,99,3c5f23a658328231353c8c677f8e710e,1545503157.122745
1545503162.144512,99,3c5f23a658328231353c8c677f8e710e,1545503222.181949
1545503227.2011158,99,3c5f23a658328231353c8c677f8e710e,1545503287.2446878
1545503292.259189,99,3c5f23a658328231353c8c677f8e710e,1545503352.3125749
1545503357.3379772,99,3c5f23a658328231353c8c677f8e710e,1545503417.381284
1545503422.398444,99,3c5f23a658328231353c8c677f8e710e,1545503482.422216
1545503487.442782,99,3c5f23a658328231353c8c677f8e710e,1545503547.471061
1545503552.490973,99,3c5f23a658328231353c8c677f8e710e,1545503612.528041
1545503617.5446641,99,3c5f23a658328231353c8c677f8e710e,1545503677.659392
1545503682.6846259,99,3c5f23a658328231353c8c677f8e710e,1545503742.749888
1545503747.797973,99,3c5f23a658328231353c8c677f8e710e,1545503807.8501592
1545503812.882209,99,3c5f23a658328231353c8c677f8e710e,1545503872.9133928
1545503877.936666,99,3c5f23a658328231353c8c677f8e710e,1545503937.9801972
1545503943.008616,99,3c5f23a658328231353c8c677f8e710e,1545504003.18048
1545504008.234827,99,3c5f23a658328231353c8c677f8e710e,1545504068.3662431
1545504073.390369,99,3c5f23a658328231353c8c677f8e710e,1545504133.5531929
1545504138.5892348,99,3c5f23a658328231353c8c677f8e710e,1545504198.745811
1545504203.764142,99,3c5f23a658328231353c8c677f8e710e,1545504263.885655
1545504268.934334,99,3c5f23a658328231353c8c677f8e710e,1545504329.096063
1545504334.131381,99,3c5f23a658328231353c8c677f8e710e,1545504394.281474
1545504399.309786,99,3c5f23a658328231353c8c677f8e710e,1545504459.462681
1545504464.482902,99,3c5f23a658328231353c8c677f8e710e,1545504524.6395772
1545504529.663292,99,3c5f23a658328231353c8c677f8e710e,1545504589.8316932
1545504594.855882,99,3c5f23a658328231353c8c677f8e710e,1545504654.9962518
1545504660.0312252,99,3c5f23a658328231353c8c677f8e710e,1545504720.2300532
1545504725.258432,99,3c5f23a658328231353c8c677f8e710e,1545504785.4091752
1545504790.433063,99,3c5f23a658328231353c8c677f8e710e,1545504850.582813
1545504855.6159658,99,3c5f23a658328231353c8c677f8e710e,1545504915.7981372
1545504920.819743,99,3c5f23a658328231353c8c677f8e710e,1545504980.985698
1545504986.020534,99,3c5f23a658328231353c8c677f8e710e,1545505046.183886
